dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets
001AN16001008,"Revolta Naval; capela, hospital e caixa d'água parcialmente destruídas",,Anônimo,12/1910,1910/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82283 Instituto Moreira Salles,,-22.8964,-43.17428,"POLYGON ((-43.174282 -22.8964, -43.173125 -22.894951, -43.173076 -22.894985, -43.173028 -22.895021, -43.172982 -22.895058, -43.172937 -22.895096, -43.172893 -22.895136, -43.172851 -22.895177, -43.17281 -22.895219, -43.17277 -22.895262, -43.172732 -22.895306, -43.172696 -22.895351, -43.172661 -22.895398, -43.172627 -22.895445, -43.172596 -22.895494, -43.172565 -22.895543, -43.172537 -22.895593, -43.17251 -22.895644, -43.172486 -22.895696, -43.172462 -22.895748, -43.172441 -22.895801, -43.172422 -22.895854, -43.172404 -22.895909, -43.172388 -22.895963, -43.172374 -22.896018, -43.172362 -22.896074, -43.172352 -22.896129, -43.172343 -22.896185, -43.172337 -22.896241, -43.172334 -22.896285, -43.174282 -22.8964))",,167.0,112.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN16001008.jpg,all||views
001AN16001009,Revolta Naval; refeitório e dormitório do Batalhão Naval,Vista dos edifícios que abrigam o refeitório e o dormitório do Batalhão Naval.,Anônimo,12/1910,1910/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82284 Instituto Moreira Salles,,-22.89626,-43.1721,"POLYGON ((-43.172101 -22.896256, -43.170415 -22.895348, -43.170385 -22.895397, -43.170357 -22.895448, -43.17033 -22.895498, -43.170305 -22.89555, -43.170282 -22.895602, -43.170261 -22.895655, -43.170241 -22.895709, -43.170223 -22.895763, -43.170207 -22.895818, -43.170193 -22.895873, -43.170181 -22.895928, -43.170171 -22.895984, -43.170163 -22.89604, -43.170156 -22.896096, -43.170152 -22.896152, -43.170149 -22.896209, -43.170149 -22.896265, -43.17015 -22.896322, -43.170153 -22.896378, -43.170158 -22.896434, -43.170165 -22.89649, -43.170174 -22.896546, -43.170185 -22.896602, -43.170198 -22.896657, -43.170212 -22.896712, -43.170229 -22.896767, -43.170247 -22.89682, -43.170263 -22.896862, -43.172101 -22.896256))",,168.0,113.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN16001009.jpg,all||views
001AN16001013,"Revolta Naval; canhão em frente ao Batalhão Naval, apontado para o Cais Pharaux",,Anônimo,12/1910,1910/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82285 Instituto Moreira Salles,,-22.89663,-43.17131,"POLYGON ((-43.171309 -22.896633, -43.169525 -22.897364, -43.169551 -22.897416, -43.169579 -22.897466, -43.169608 -22.897516, -43.169639 -22.897565, -43.169671 -22.897613, -43.169706 -22.897659, -43.169741 -22.897705, -43.169779 -22.89775, -43.169818 -22.897794, -43.169858 -22.897836, -43.1699 -22.897878, -43.169943 -22.897918, -43.169987 -22.897957, -43.170033 -22.897995, -43.17008 -22.898031, -43.170128 -22.898066, -43.170178 -22.898099, -43.170228 -22.898131, -43.17028 -22.898162, -43.170333 -22.898191, -43.170386 -22.898218, -43.170441 -22.898244, -43.170496 -22.898268, -43.170552 -22.898291, -43.170609 -22.898312, -43.170667 -22.898332, -43.170725 -22.898349, -43.170771 -22.898362, -43.171309 -22.896633))",,168.0,122.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN16001013.jpg,all||views
001AN24001003,Campo da Aclamação,,Anônimo,1890 circa,1885/1895,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82286 Instituto Moreira Salles,,-22.90705,-43.1898,"POLYGON ((-43.189798 -22.907055, -43.188464 -22.908368, -43.188509 -22.908406, -43.188556 -22.908443, -43.188604 -22.908478, -43.188653 -22.908512, -43.188703 -22.908544, -43.188755 -22.908575, -43.188807 -22.908605, -43.18886 -22.908633, -43.188915 -22.908659, -43.18897 -22.908684, -43.189026 -22.908707, -43.189083 -22.908729, -43.18914 -22.908748, -43.189198 -22.908767, -43.189257 -22.908783, -43.189316 -22.908798, -43.189376 -22.908811, -43.189436 -22.908822, -43.189496 -22.908832, -43.189557 -22.90884, -43.189618 -22.908846, -43.189679 -22.90885, -43.18974 -22.908853, -43.189802 -22.908854, -43.189798 -22.907055))",,180.0,120.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN24001003.jpg,all||views
001AN25001001,Demolição do Morro do Castelo - obras de aterramento na região portuária,Trabalhadores em obra junto ao mar; monte de terra e canalização.,Anônimo,1923 circa,1918/1928,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/18242 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772510 Wikidata,-22.89537,-43.18711,"POLYGON ((-43.187108 -22.895366, -43.188977 -22.894846, -43.188958 -22.894792, -43.188938 -22.894739, -43.188916 -22.894686, -43.188892 -22.894634, -43.188866 -22.894583, -43.188838 -22.894533, -43.188809 -22.894483, -43.188778 -22.894434, -43.188746 -22.894386, -43.188711 -22.89434, -43.188676 -22.894294, -43.188638 -22.894249, -43.188599 -22.894205, -43.188559 -22.894163, -43.188517 -22.894121, -43.188474 -22.894081, -43.18843 -22.894042, -43.188384 -22.894004, -43.188337 -22.893968, -43.188289 -22.893933, -43.188239 -22.8939, -43.188189 -22.893868, -43.188137 -22.893837, -43.188084 -22.893808, -43.188031 -22.893781, -43.187976 -22.893755, -43.187921 -22.893731, -43.187865 -22.893708, -43.187808 -22.893687, -43.18775 -22.893667, -43.187692 -22.89365, -43.187633 -22.893634, -43.187574 -22.893619, -43.187554 -22.893615, -43.187108 -22.895366))",,228.0,167.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN25001001.jpg,all||views
001AN25001002,"Praça XV de Novembro, edifício da Sociedade de Geografia (à direita) e, ao fundo, o Morro do Castelo",,Augusto Malta,1925 circa,1920/1930,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82287 Instituto Moreira Salles,,-22.90331,-43.17507,"POLYGON ((-43.175067 -22.903312, -43.173519 -22.904408, -43.173557 -22.904452, -43.173597 -22.904496, -43.173638 -22.904538, -43.17368 -22.904578, -43.173724 -22.904618, -43.173769 -22.904656, -43.173816 -22.904693, -43.173864 -22.904728, -43.173912 -22.904763, -43.173963 -22.904795, -43.174014 -22.904826, -43.174066 -22.904856, -43.174119 -22.904884, -43.174173 -22.904911, -43.174228 -22.904936, -43.174284 -22.90496, -43.17434 -22.904981, -43.174398 -22.905002, -43.174456 -22.90502, -43.174514 -22.905037, -43.174573 -22.905052, -43.174633 -22.905066, -43.174693 -22.905077, -43.174753 -22.905087, -43.174814 -22.905095, -43.174875 -22.905102, -43.174936 -22.905107, -43.174997 -22.905109, -43.175059 -22.905111, -43.17512 -22.90511, -43.175171 -22.905108, -43.175067 -22.903312))",,225.0,169.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN25001002.jpg,all||views
001AN25001003,"Avenida Beira-Mar, em direção ao Outeiro da Glória",Destaque para o Pão de Açúcar (à esquerda).,Augusto Malta,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,,,http://acervos.ims.com.br/portals/#/detailpage/82922 Instituto Moreira Salles,www.wikidata.org/wiki/Q63986260 Wikidata,-22.91415,-43.17576,"POLYGON ((-43.17576 -22.914151, -43.152231 -22.948132, -43.153402 -22.948796, -43.154594 -22.949426, -43.155808 -22.950021, -43.157041 -22.95058, -43.158293 -22.951104, -43.159562 -22.951591, -43.160847 -22.952041, -43.162147 -22.952454, -43.16346 -22.952829, -43.164786 -22.953165, -43.166122 -22.953464, -43.167468 -22.953723, -43.168822 -22.953944, -43.170183 -22.954125, -43.171549 -22.954266, -43.172919 -22.954368, -43.174293 -22.954431, -43.175668 -22.954453, -43.177042 -22.954436, -43.178416 -22.954379, -43.179787 -22.954282, -43.181154 -22.954146, -43.182515 -22.95397, -43.18387 -22.953755, -43.185217 -22.953501, -43.186555 -22.953208, -43.187882 -22.952876, -43.189197 -22.952506, -43.190477 -22.952106, -43.17576 -22.914151))",http://www.wikidata.org/entity/Q5457206 Aterro do Flamengo||http://www.wikidata.org/entity/Q22031111 Morro da Viuva||http://www.wikidata.org/entity/Q210722 Pão de Açúcar,228.0,170.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN25001003.jpg,all||views
001AN29001001,Aqueduto da Carioca; a partir do Morro de Santa Teresa,"O Aqueduto da Carioca (hoje chamado de Arcos da Lapa ou da Carioca) foi construído entre 1722 e 1724. Em primeiro plano, o casario da Lapa; à esquerda, os morros de Santo Antonio e do Castelo; e, aos pés do último, a Igreja de Santa Luzia.",Anônimo,1910 circa,1900/1920,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/82288 Instituto Moreira Salles,,-22.91576,-43.1834,"POLYGON ((-43.183397 -22.915761, -43.179314 -22.909356, -43.179098 -22.909477, -43.178886 -22.909605, -43.178678 -22.909738, -43.178475 -22.909878, -43.178277 -22.910023, -43.178084 -22.910174, -43.177896 -22.910331, -43.177713 -22.910493, -43.177536 -22.91066, -43.177365 -22.910832, -43.1772 -22.911009, -43.177041 -22.91119, -43.176888 -22.911376, -43.176742 -22.911567, -43.176602 -22.911761, -43.176469 -22.91196, -43.176343 -22.912162, -43.176224 -22.912368, -43.176112 -22.912577, -43.176007 -22.91279, -43.17592 -22.912981, -43.183397 -22.915761))",,139.0,90.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN29001001.jpg,all||views
001AN29001002,Cômoro Frei Leandro ou Casa dos Cedros no Jardim Botânico,,Anônimo,1905 circa,1900/1905,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80410 Instituto Moreira Salles,,-22.96838,-43.22446,"POLYGON ((-43.224464 -22.968382, -43.225583 -22.969856, -43.225633 -22.969823, -43.225682 -22.969788, -43.225729 -22.969753, -43.225775 -22.969715, -43.22582 -22.969677, -43.225864 -22.969637, -43.225906 -22.969596, -43.225946 -22.969553, -43.225986 -22.96951, -43.226023 -22.969465, -43.226059 -22.96942, -43.226094 -22.969373, -43.226127 -22.969326, -43.226158 -22.969277, -43.226188 -22.969228, -43.226216 -22.969177, -43.226242 -22.969126, -43.226267 -22.969074, -43.22629 -22.969022, -43.226311 -22.968969, -43.22633 -22.968915, -43.226347 -22.968861, -43.226362 -22.968806, -43.226376 -22.968751, -43.226388 -22.968696, -43.226397 -22.96864, -43.226405 -22.968584, -43.22641 -22.96854, -43.224464 -22.968382))",,139.0,90.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN29001002.jpg,all||views
001AN29001003,"Largo da Glória, monumento a Pedro Álvares Cabral ao fundo",,Anônimo,1906 circa,1906/1906,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80411 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620375 Wikidata,-22.91985,-43.17641,"POLYGON ((-43.176414 -22.919847, -43.175185 -22.922513, -43.175276 -22.922548, -43.175369 -22.922579, -43.175463 -22.922608, -43.175557 -22.922634, -43.175653 -22.922658, -43.175749 -22.922678, -43.175846 -22.922696, -43.175943 -22.922711, -43.176041 -22.922723, -43.17614 -22.922733, -43.176238 -22.922739, -43.176337 -22.922743, -43.176436 -22.922744, -43.176534 -22.922742, -43.176633 -22.922737, -43.176731 -22.922729, -43.17683 -22.922718, -43.176927 -22.922705, -43.177025 -22.922689, -43.177121 -22.92267, -43.177217 -22.922648, -43.177312 -22.922623, -43.177406 -22.922596, -43.1775 -22.922566, -43.177592 -22.922533, -43.177599 -22.92253, -43.176414 -22.919847))",http://www.wikidata.org/entity/Q1532671 Glória,139.0,90.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN29001003.jpg,all||views
001AN29001004,Escola Militar,,Anônimo,1906 circa,1901/1911,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80412 Instituto Moreira Salles,,-22.95739,-43.16079,"POLYGON ((-43.160786 -22.957388, -43.162716 -22.957109, -43.162705 -22.957053, -43.162693 -22.956998, -43.162679 -22.956943, -43.162663 -22.956889, -43.162645 -22.956835, -43.162625 -22.956781, -43.162603 -22.956728, -43.16258 -22.956676, -43.162555 -22.956624, -43.162528 -22.956574, -43.162499 -22.956524, -43.162469 -22.956475, -43.162437 -22.956426, -43.162403 -22.956379, -43.162368 -22.956333, -43.162331 -22.956288, -43.162293 -22.956243, -43.162253 -22.9562, -43.162212 -22.956159, -43.162169 -22.956118, -43.162125 -22.956079, -43.162103 -22.95606, -43.160786 -22.957388))",,139.0,90.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN29001004.jpg,all||views||smapshot
001AN30001001,Avenida Beira-Mar,,Anônimo,1909 circa,1905/1909,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80413 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620176 Wikidata,-22.9433,-43.18227,"POLYGON ((-43.182267 -22.943299, -43.171528 -22.93586, -43.17128 -22.936174, -43.171042 -22.936495, -43.170815 -22.936823, -43.1706 -22.937158, -43.170397 -22.937498, -43.170205 -22.937844, -43.170024 -22.938196, -43.169856 -22.938553, -43.169701 -22.938914, -43.169557 -22.93928, -43.169426 -22.939649, -43.169308 -22.940022, -43.169203 -22.940399, -43.16911 -22.940778, -43.169031 -22.94116, -43.168964 -22.941544, -43.168911 -22.94193, -43.168871 -22.942317, -43.168844 -22.942705, -43.16883 -22.943093, -43.16883 -22.943482, -43.168843 -22.943871, -43.168869 -22.944259, -43.168908 -22.944646, -43.168961 -22.945031, -43.169026 -22.945415, -43.169105 -22.945797, -43.169197 -22.946177, -43.169301 -22.946554, -43.169371 -22.94678, -43.182267 -22.943299))",http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),137.0,91.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN30001001.jpg,all||views||smapshot
001AN31001001,"Vista panorâmica da enseada de Botafogo, a partir do Morro do Corcovado",,Anônimo,1928 circa,1923/1928,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80414 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620177 Wikidata,-22.95193,-43.21042,"POLYGON ((-43.210416 -22.95193, -43.181843 -22.941084, -43.181487 -22.941915, -43.18116 -22.942757, -43.180861 -22.943608, -43.180592 -22.944467, -43.180352 -22.945333, -43.180142 -22.946206, -43.179961 -22.947084, -43.179811 -22.947968, -43.179691 -22.948855, -43.179601 -22.949745, -43.179542 -22.950637, -43.179513 -22.951531, -43.179514 -22.952425, -43.179546 -22.953319, -43.179609 -22.954211, -43.179702 -22.955101, -43.179825 -22.955988, -43.179978 -22.95687, -43.180051 -22.957237, -43.210416 -22.95193))",http://www.wikidata.org/entity/Q10352741 Enseada de Botafogo,133.0,83.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN31001001.jpg,all||views
001AN31001002,Vista aérea a partir do Pão de Açúcar,,Anônimo,1928 circa,1923/1928,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80415 Instituto Moreira Salles,,-22.95267,-43.16563,"POLYGON ((-43.165633 -22.952671, -43.165936 -22.954448, -43.165996 -22.954438, -43.166056 -22.954427, -43.166116 -22.954414, -43.166175 -22.954399, -43.166234 -22.954382, -43.166292 -22.954364, -43.16635 -22.954344, -43.166406 -22.954323, -43.166462 -22.9543, -43.166517 -22.954275, -43.166572 -22.954248, -43.166625 -22.95422, -43.166677 -22.954191, -43.166729 -22.95416, -43.166779 -22.954128, -43.166828 -22.954094, -43.166876 -22.954058, -43.166923 -22.954022, -43.166968 -22.953984, -43.167012 -22.953945, -43.167055 -22.953904, -43.167096 -22.953862, -43.167113 -22.953845, -43.165633 -22.952671))",,134.0,84.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN31001002.jpg,all||views
001AN32001,Avenida Rio Branco,,Anônimo,1930 circa,1925/1930,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q100575647 Impressão fotomecânica,http://wikidata.org/wiki/Q100575647 Photomechanical print,,,http://acervos.ims.com.br/portals/#/detailpage/80416 Instituto Moreira Salles,,-22.90777,-43.17645,"POLYGON ((-43.176452 -22.907765, -43.174518 -22.917152, -43.174839 -22.917203, -43.175161 -22.917245, -43.175485 -22.917278, -43.17581 -22.917301, -43.175926 -22.917307, -43.176452 -22.907765))",,81.0,128.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN32001.jpg,all||views
001AS001001,Enseada da Lapa; a partir do adro da igreja de Nossa Senhora da Glória do Outeiro,,Archanjo Sobrinho,1885 circa,1880/1900,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q107387614 Albumina,http://wikidata.org/wiki/Q107387614 Albumine,http://wikidata.org/wiki/Q56055236 Fotografia em papel||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q56055236 Photographic print||http://wikidata.org/wiki/Q35158 Stereoscopy,,,http://acervos.ims.com.br/portals/#/detailpage/82273 Instituto Moreira Salles,,-22.9213,-43.17544,"POLYGON ((-43.175445 -22.921296, -43.1806 -22.916198, -43.180423 -22.916051, -43.180242 -22.91591, -43.180056 -22.915774, -43.179865 -22.915643, -43.179671 -22.915518, -43.179471 -22.915399, -43.179268 -22.915285, -43.179061 -22.915177, -43.178851 -22.915076, -43.178637 -22.91498, -43.17842 -22.914891, -43.1782 -22.914808, -43.177978 -22.914732, -43.177753 -22.914662, -43.177525 -22.914598, -43.177296 -22.914541, -43.177064 -22.914491, -43.176832 -22.914447, -43.176597 -22.914411, -43.176514 -22.914399, -43.175445 -22.921296))",,75.0,153.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AS001001.jpg,all||views
