Document ID,Title,Creator,Description (Portuguese),Date,First Year,Last Year,Type,Collection,Provider,Material,Fabrication Method,Rights,Required Statement,Width,Height,Document URL,Media URL
001ACL019030,Vista do bairro portuário da Gamboa,Georges Leuzinger,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,384,274,http://acervos.ims.com.br/portals/#/detailpage/107549,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ACL019030/full/max/0/default.jpg
001ACL019043,Morro do Senado,Georges Leuzinger,"Vista de casario (na atual rua Riachuelo) entre a sinuosa rua Monte Alegre, em Santa Teresa, e o morro do Senado (área da atual praça da Cruz Vermelha). Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,378,274,http://acervos.ims.com.br/portals/#/detailpage/79169,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ACL019043/full/max/0/default.jpg
001ACL019053,Praia de Botafogo,Georges Leuzinger,"Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de1880, estimulado pela inauguração dos bondes e abertura de novas ruas. A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal. Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes. Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",circa 1865,1861,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,377,274,http://acervos.ims.com.br/portals/#/detailpage/88537,
001ACL019059,Largo do Paço visto do morro do Castelo,Georges Leuzinger,"Conhecido no século XIX ora como Largo do Paço, ora como Praça D. Pedro II, o logradouro abriga prédios importantes da arquitetura brasileira, como o Paço Imperial, o convento do Carmo, a Capela Imperial e a Igreja de Nossa Senhora do Carmo. Depois da proclamação da República passou a chamar-se Praça 15 de Novembro. Um dos destaques da praça é o Chafariz da Pirâmide, mandado construir por Gomes Freire de Andrade, o Conde de Bobadela, em 1747, só ficando pronto em 1752. Foi removido para junto do cais construído no vice-reinado de D. Luís de Vasconcelos e Souza, por volta de 1779, e passou por uma reforma feita por Mestre Valentim, que acrescentou adornos novos e mais vistosos (como as armas do vice-rei e a inscrição latina numa lápide). Pelo chafariz jorrava água fresca da fonte da Carioca para o povo e marinheiros.Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,374,271,http://acervos.ims.com.br/portals/#/detailpage/88538,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ACL019059/full/max/0/default.jpg
001ACL019093,Passeio Público,Georges Leuzinger,"Localizado no Centro histórico do Rio de Janeiro, entre a Lapa e a Cinelândia, o Passeio Público é o primeiro parque ajardinado do Brasil, e foi concebido por um dos maiores artistas do período colonial brasileiro: Mestre Valentim da Fonseca e Silva. Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",circa 1865,1860,1870,Photograph,Views,Instituto Moreira Salles,,Albumine,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/79170,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ACL019093/full/max/0/default.jpg
001AE001001,Palácio Monroe,,Vista do Palácio Monroe com morro da Glória ao fundo.,circa 1911,1906,1916,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Photogravure,,Provided by Instituto Moreira Salles,236,173,http://acervos.ims.com.br/portals/#/detailpage/79128,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001AE001001/full/max/0/default.jpg
001AE001002,Praia de Botafogo e Corcovado,,Vista da praia de Botafogo com Pão de Açúcar e pedra da Gávea ao fundo.,circa 1911,1906,1916,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Photogravure,,Provided by Instituto Moreira Salles,258,173,http://acervos.ims.com.br/portals/#/detailpage/79127,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001AE001002/full/max/0/default.jpg
001AE001003,Vista da baía de Guanabara,,Panorama da cidade do Rio com Pão de Açúcar ao fundo.,circa 1911,1906,1916,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Photogravure,,Provided by Instituto Moreira Salles,409,183,http://acervos.ims.com.br/portals/#/detailpage/79126,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001AE001003/full/max/0/default.jpg
001AF001001,Copacabana,José dos Santos Affonso,,circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,Photomechanical Print,Gelatin Silver,,Provided by Instituto Moreira Salles,128,79,http://acervos.ims.com.br/portals/#/detailpage/79090,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001AF001001/full/max/0/default.jpg
001ALA011001,Palácio Monroe,José dos Santos Affonso,"Palácio Monroe, inaugurado em 1906 no final da Avenida Central (atual Avenida Rio Branco) para sede da Conferência Pan-Americana do Rio de Janeiro. Reprodução, com aproveitamento parcial de material original do Pavilhão Brasileiro na Exposição Internacional de 1904 em St.Louis (EUA), que recebeu o grande prêmio do júri da exposição. Projeto de uma  comissão chefiada pelo general engenheiro Francisco Marcelino de Souza  Aguiar. Utilizado inicialmente para exposições, em 1914, funcionou temporariamente como Câmara dos Deputados e,em 1922, serviu de sede para a Comissão Executiva da Exposição do Centenário da Independência do Brasil. Entre 1925 e 1960, funcionou como Senado Federal. Foi demolido na década de 1970. No primeiro plano, à esquerda, parte do Edifício Lafond, um dos primeiros prédios de apartamentos da cidade, na esquina com a Rua Santa Luzia. À direita do palácio está o Passeio Público. Ao fundo, à esquerda, o Outeiro da Glória e, à direita, os morros de Santa Teresa (à frente) e Nova Cintra (atrás).",circa 1920,1915,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,216,158,http://acervos.ims.com.br/portals/#/detailpage/88539,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011001/full/max/0/default.jpg
001ALA011002,Theatro Municipal,José dos Santos Affonso,"O Theatro Municipal do Rio de Janeiro foi inaugurado em 14 de julho de 1909, 4 anos e meio após o início de sua construção, nos primeiros dias de janeiro de 1905. Projetado pelo engenheiro Francisco de Oliveira Passos, filho do prefeito do Rio, Francisco Pereira Passos (1836 - 1913), e por Albert Guilberg, foi inspirado no Theatro da Ópera de Paris. O prédio é um dos mais bonitos e imponentes da cidade e sua história mistura-se com a trajetória cultural do Brasil. Artistas de renome como os irmãos Rodolfo Bernardelli (1852 – 1931) e Henrique Bernardelli (1857 – 1936), Eliseu Visconti (1866 – 1944) e Rodolfo Amoedo (1857 – 1941) participaram da decoração do teatro. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).À direita a Avenida Rio Branco (antiga Avenida Central) e, à esquerda, edificações nas faldas do Morro de Santo Antonio.",circa 1920,1915,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,220,158,http://acervos.ims.com.br/portals/#/detailpage/88540,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011002/full/max/0/default.jpg
001ALA011003,Avenida Rio Branco,José dos Santos Affonso,"Vista geral da Avenida Rio Branco (antiga Avenida Central, até 1912), em direção à Praça Mauá. À esquerda, na altura da bifurcação com a Rua Miguel Couto (antiga dos Ourives), esquina da Rua do Rosário, está a Igreja de Nossa Senhora da Conceição e Boa Morte. Projetada pelo brigadeiro português José Fernandes Pinto Alpoim, levou longos 100 anos para ser concluída: iniciada em 1735, só foi definitivamente terminada em 1835. À direita, no primeiro plano, na esquina com a Rua do Ouvidor, o magazine Colombo, primeira casa comercial da avenida. No mesmo lado, entre as duas torres, a cúpula da Igreja da Candelária.",circa 1920,1915,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,159,219,http://acervos.ims.com.br/portals/#/detailpage/88541,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011003/full/max/0/default.jpg
001ALA011004,Avenida Niemeyer,,"A avenida Niemeyer, inaugurada oficialmente em 27 de setembro de 1920 durante visita do rei Alberto I da Bélgica (1875 – 1934) ao Brasil; com a Pedra da Gávea, localizada entre as praias de São Conrado e da Barra da Tijuca, ao fundo.",circa 1920,1920,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,219,159,http://acervos.ims.com.br/portals/#/detailpage/75592,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011004/full/max/0/default.jpg
001ALA011005,Pão de Açúcar visto da Urca,,"Vista do Pão de Açúcar e estações do bondinho do Caminho Aéreo a partir do Morro da Urca. Em destaque à direita, a estação Urca. Ao centro e à esquerda, cadeia de morros de Niterói terminando no Forte de Nossa Senhora da Guia. Em 27 de outubro de 1912, foi inaugurado um caminho aéreo no Rio de Janeiro, entre a Praia Vermelha e o Morro da Urca, que se tornaria o mundialmente famoso Bondinho do Pão de Açúcar. Em 1º de dezembro, foi inaugurada a iluminação elétrica no caminho aéreo. O bondinho no segundo trecho, entre o Morro da Urca e o Pão de Açúcar, numa extensão de 750 metros e 396 metros de altura, começou a funcionar no dia 18 de janeiro de 1913, completando a ligação até o alto do pico do Pão de Açúcar. é um dos mais famosos cartões postais do Rio de Janeiro.",circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,216,157,http://acervos.ims.com.br/portals/#/detailpage/75593,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011005/full/max/0/default.jpg
001ALA011006,Vista tirada do Pão de Açúcar,,"Vista panorâmica da zona sul da cidade, a partir do Pão de Açúcar. À direita, no topo do morro da Urca, a estação do bondinho do Caminho Aéreo; acima o bairro de Botafogo e, ao fundo, a Lagoa Rodrigo de Freitas. Ao centro, entre os morros da Urca e da Babilônia, o prédio da Escola Militar seguido de outros edifícios da Praia da Saudade. À esquerda, a praia do Leme seguida da praia e do bairro de Copacabana. No horizonte, o Morro Dois Irmãos e a Pedra da Gávea.",circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,219,160,http://acervos.ims.com.br/portals/#/detailpage/88542,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011006/full/max/0/default.jpg
001ALA011007,Pão de Açúcar,,"Estação do Pão de Açúcar e bondinho do Caminho Aéreo, ponto final do trecho que se inicia no Morro da Urca. Este segundo trecho foi construído por iniciativa dos industriais Augusto Ferreira Ramos e Manuel Galvão. O projeto foi  do engenheiro Fredolino Cardoso Em 27 de outubro de 1912, foi inaugurado um caminho aéreo no Rio de Janeiro, entre a Praia Vermelha e o Morro da Urca, que se tornaria o mundialmente famoso Bondinho do Pão de Açúcar. Em 1º de dezembro, foi inaugurada a iluminação elétrica no caminho aéreo. O bondinho no segundo trecho, entre o Morro da Urca e o Pão de Açúcar, numa extensão de 750 metros e 396 metros de altura, começou a funcionar no dia 18 de janeiro de 1913, completando a ligação até o alto do pico do Pão de Açúcar. é um dos mais famosos cartões postais do Rio de Janeiro.",circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,159,219,http://acervos.ims.com.br/portals/#/detailpage/75595,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011007/full/max/0/default.jpg
001ALA011008,Vista do Pão de Açúcar,,"Em 27 de outubro de 1912, foi inaugurado um caminho aéreo no Rio de Janeiro, entre a Praia Vermelha e o Morro da Urca, que se tornaria o mundialmente famoso Bondinho do Pão de Açúcar. Em 1º de dezembro, foi inaugurada a iluminação elétrica no caminho aéreo. O bondinho no segundo trecho, entre o Morro da Urca e o Pão de Açúcar, numa extensão de 750 metros e 396 metros de altura, começou a funcionar no dia 18 de janeiro de 1913, completando a ligação até o alto do pico do Pão de Açúcar. é um dos mais famosos cartões postais do Rio de Janeiro.",circa 1920,1915,1921,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,217,158,http://acervos.ims.com.br/portals/#/detailpage/75630,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011008/full/max/0/default.jpg
001ALA011009,Crepúsculo na Avenida Niemeyer,,"A Avenida Niemeyer foi cortada pela Companhia Via Férrea Sapucaí para dar lugar a uma ferrovia (nunca construída), que ligaria o bairro de Botafogo a Angra dos Reis. Via à beira-mar, no sopé do morro, ladeada por coqueiros esparsos e com a Pedra da Gávea ao fundo. Pode-se ver um homem observando o fotógrafo, apoiado na mureta. Apresenta postes com fiação elétrica.",circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,219,160,http://acervos.ims.com.br/portals/#/detailpage/75596,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011009/full/max/0/default.jpg
001ALA011010,Luar na Praia da Gávea,,"Atualmente conhecida como praia de São Conrado, a Praia da Gávea era assim chamada devido à Pedra da Gávea.",circa 1920,1915,1925,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,219,160,http://acervos.ims.com.br/portals/#/detailpage/88543,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/001ALA011010/full/max/0/default.jpg
