Document ID[19474],Title[19462],Creator[1603501],Description (Portuguese)[1612567],Date[19486],First Year[19466],Last Year[19467],Type[1604106],Collections[1711006],Provider[1731287],Material[1612569],Fabrication Method[1612568],Rights[1861241],Required Statement[19484],Width[1604102],Height[1604103],Document URL[796463],Media URL
002095RJ001023,"Hotel Glória; à esquerda, monumento ao Almirante Barroso",Augusto Malta,"O monumento ao Almirante Barroso foi inaugurado em 1909, na Praça Juarez Távora, próxima ao Hotel Glória. Com as obras do Metrô, o monumento foi transferido para a Praça Paris onde se encontra desde então.",28/08/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/105589,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001023/full/max/0/default.jpg
002095RJ001024,Avenida Beira-Mar,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/105590,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001024/full/max/0/default.jpg
002095RJ001025,Avenida Beira-Mar - escadaria do Hotel Glória,Augusto Malta,,28/08/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,171,http://acervos.ims.com.br/portals/#/detailpage/105591,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001025/full/max/0/default.jpg
002095RJ001026,"Praça do Russel, atual Praça Juarez Tavora",Augusto Malta,Entre a avenida Beira-Mar e a rua do Russel.,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/105592,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001026/full/max/0/default.jpg
002095RJ001028,"Vista parcial do Largo do Paço - Chafariz Monumental (atualmente, na Praça Mahatma Gandhi)",Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,169,http://acervos.ims.com.br/portals/#/detailpage/105593,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001028/full/max/0/default.jpg
002095RJ001030,Igreja de Santa Luzia,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,174,232,http://acervos.ims.com.br/portals/#/detailpage/105594,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001030/full/max/0/default.jpg
002095RJ001031,Região da praça da Bandeira,Augusto Malta,,22/05/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,175,http://acervos.ims.com.br/portals/#/detailpage/105595,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001031/full/max/0/default.jpg
002095RJ001032,Praça da Bandeira,Augusto Malta,,22/05/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,231,173,http://acervos.ims.com.br/portals/#/detailpage/105615,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001032/full/max/0/default.jpg
002095RJ001033,"Palácio Pedro Ernesto, atual Câmara Municipal do Rio de Janeiro",Augusto Malta,,02/06/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,170,http://acervos.ims.com.br/portals/#/detailpage/105569,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001033/full/max/0/default.jpg
002095RJ001034,Morro do Pão de Açúcar,Augusto Malta,,circa 1926,1921,1931,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,203,167,http://acervos.ims.com.br/portals/#/detailpage/105570,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001034/full/max/0/default.jpg
002095RJ001035,Clube de Regatas do Flamengo - Estádio da Rua Paysandu,Augusto Malta,,circa 1926,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,165,http://acervos.ims.com.br/portals/#/detailpage/105571,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001035/full/max/0/default.jpg
002095RJ001036,Prefeito Prado Júnior em frente à escadaria do Palácio Pedro Ernesto (atual Câmara Municipal do Rio de Janeiro),Augusto Malta,,circa 1928,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,172,120,http://acervos.ims.com.br/portals/#/detailpage/105572,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001036/full/max/0/default.jpg
002095RJ001038,Vista área da construção da Escola Normal de Formação de Professores (atual Instituto Superior de Educação do Rio de Janeiro - ISERJ) na Rua Mariz e Barros,Augusto Malta,,circa 1926,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,237,147,http://acervos.ims.com.br/portals/#/detailpage/105701,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ001038/full/max/0/default.jpg
002095RJ002002,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,08/05/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,168,http://acervos.ims.com.br/portals/#/detailpage/107522,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002002/full/max/0/default.jpg
002095RJ002009,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,03/09/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,223,174,http://acervos.ims.com.br/portals/#/detailpage/107523,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002009/full/max/0/default.jpg
002095RJ002010,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,159,http://acervos.ims.com.br/portals/#/detailpage/105657,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002010/full/max/0/default.jpg
002095RJ002011,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,159,http://acervos.ims.com.br/portals/#/detailpage/105656,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002011/full/max/0/default.jpg
002095RJ002013,"Conclusão do arrasamento do Morro do Castelo - presença do Prefeito Prado Júnior, no alto da colina",Augusto Malta,,03/09/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,233,171,http://acervos.ims.com.br/portals/#/detailpage/105599,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002013/full/max/0/default.jpg
002095RJ002016,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,03/09/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,170,http://acervos.ims.com.br/portals/#/detailpage/105600,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002016/full/max/0/default.jpg
002095RJ002017,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,162,162,http://acervos.ims.com.br/portals/#/detailpage/105601,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002017/full/max/0/default.jpg
002095RJ002018,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,176,162,http://acervos.ims.com.br/portals/#/detailpage/105602,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002018/full/max/0/default.jpg
002095RJ002019,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,217,163,http://acervos.ims.com.br/portals/#/detailpage/105603,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002019/full/max/0/default.jpg
002095RJ002020,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,217,162,http://acervos.ims.com.br/portals/#/detailpage/105604,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002020/full/max/0/default.jpg
002095RJ002021,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,152,http://acervos.ims.com.br/portals/#/detailpage/105605,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002021/full/max/0/default.jpg
002095RJ002022,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,150,http://acervos.ims.com.br/portals/#/detailpage/105606,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002022/full/max/0/default.jpg
002095RJ002023,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,03/09/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,235,151,http://acervos.ims.com.br/portals/#/detailpage/105607,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002023/full/max/0/default.jpg
002095RJ002024,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,226,165,http://acervos.ims.com.br/portals/#/detailpage/105608,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002024/full/max/0/default.jpg
002095RJ002025,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,164,http://acervos.ims.com.br/portals/#/detailpage/105609,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002025/full/max/0/default.jpg
002095RJ002029,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,224,155,http://acervos.ims.com.br/portals/#/detailpage/105610,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002029/full/max/0/default.jpg
002095RJ002030,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,209,155,http://acervos.ims.com.br/portals/#/detailpage/105611,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002030/full/max/0/default.jpg
002095RJ002031,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,14/10/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,,,http://acervos.ims.com.br/portals/#/detailpage/105612,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002031/full/max/0/default.jpg
002095RJ002032,Conclusão do arrasamento do Morro do Castelo - visita de comitiva,Augusto Malta,,11/11/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,227,170,http://acervos.ims.com.br/portals/#/detailpage/105613,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002032/full/max/0/default.jpg
002095RJ002034,Conclusão do arrasamento do Morro do Castelo,Augusto Malta,,11/11/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,169,http://acervos.ims.com.br/portals/#/detailpage/107524,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ002034/full/max/0/default.jpg
002095RJ003004,Camorim,Augusto Malta,,circa 1927,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,169,http://acervos.ims.com.br/portals/#/detailpage/105614,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003004/full/max/0/default.jpg
002095RJ003007,Praia da Barra de Guaratiba,Augusto Malta,,circa 1927,1926,1930,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,170,http://acervos.ims.com.br/portals/#/detailpage/107525,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003007/full/max/0/default.jpg
002095RJ003008,Estrada da Posse,Augusto Malta,,14/07/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,170,http://acervos.ims.com.br/portals/#/detailpage/105702,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003008/full/max/0/default.jpg
002095RJ003010,Estrada da Posse,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,168,http://acervos.ims.com.br/portals/#/detailpage/105703,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003010/full/max/0/default.jpg
002095RJ003011,Estrada da Posse,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,230,168,http://acervos.ims.com.br/portals/#/detailpage/105704,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003011/full/max/0/default.jpg
002095RJ003012,"Estrada da Barra de Guaratiba, atual Estrada Roberto Burle Marx",Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,169,http://acervos.ims.com.br/portals/#/detailpage/105705,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003012/full/max/0/default.jpg
002095RJ003013,Bifurcação entre as estradas da Posse e de Palmares,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,231,167,http://acervos.ims.com.br/portals/#/detailpage/107521,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003013/full/max/0/default.jpg
002095RJ003014,Avenida Niemeyer,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,169,http://acervos.ims.com.br/portals/#/detailpage/107520,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003014/full/max/0/default.jpg
002095RJ003015,Estrada da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,169,http://acervos.ims.com.br/portals/#/detailpage/105699,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003015/full/max/0/default.jpg
002095RJ003016,Estrada da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,169,http://acervos.ims.com.br/portals/#/detailpage/105700,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003016/full/max/0/default.jpg
002095RJ003017,Estrada da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,229,169,http://acervos.ims.com.br/portals/#/detailpage/105697,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003017/full/max/0/default.jpg
002095RJ003018,Estrada da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,230,168,http://acervos.ims.com.br/portals/#/detailpage/105696,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003018/full/max/0/default.jpg
002095RJ003019,Estrada da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,234,174,http://acervos.ims.com.br/portals/#/detailpage/105698,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003019/full/max/0/default.jpg
002095RJ003020,Praia de São Conrado e Pedra da Gávea,Augusto Malta,,1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,230,168,http://acervos.ims.com.br/portals/#/detailpage/107517,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003020/full/max/0/default.jpg
002095RJ003021,Fazenda da Prefeitura em Guaratiba,Augusto Malta,,01/11/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/107518,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003021/full/max/0/default.jpg
002095RJ003022,Fazenda da Prefeitura em Guaratiba,Augusto Malta,,01/11/1928,1928,1928,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,228,170,http://acervos.ims.com.br/portals/#/detailpage/107519,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ003022/full/max/0/default.jpg
002095RJ005004,"Praça Tiradentes; ao centro, o Teatro João Caetano",Augusto Malta,"""Em 25 de abril de 1930, por termo aditivo de contrato com a Prefeitura do Distrito Federal, Gusmão & Baldassini foi contratado para a execução das obras e demolição e de reconstrução do novo teatro. Com projeto do arquiteto Gusmão Dourado Baldassini, é então construído o Teatro João Caetano, com uma fachada futurista e com sua volumetria purista e é inaugurado em 26 de junho de 1930, com a Opereta Rose Marie, libreto de Oscar Hammerstein e música de Rudolf Friml, apresentada por uma companhia francesa, com Jane Marney como estrela (DIAS, 2012, p. 87).",circa 1930,1928,1932,Photograph,Views,Instituto Moreira Salles,,Gelatin Silver,,Provided by Instituto Moreira Salles,232,173,http://acervos.ims.com.br/portals/#/detailpage/107548,https://imaginerio-images.s3.us-east-1.amazonaws.com/iiif/002095RJ005004/full/max/0/default.jpg
