Source ID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
001ACL017010,Cachoeira,Georges Leuzinger,,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,192.0,240.0,,,,,,
001ACL017011,Ilha das Cobras (de S. Bento),Georges Leuzinger,,"Ilha que desde o início fez parte do sistema de defesa da  cidade, pois em 1641 foi construído lá o Forte de Santa Margarida. Porém, as defesas da cidade não foram capazes de conter as investidas do Corsário francês Dugay Trouin  que em 1711 invadiu a  cidade se apoderando antes da Ilha das Cobras. Depois de expulsar o invasor,  a ilha foi fortificada em 1735, com o Forte São José que além de Forte, foi usado como prisão, abrigando, inclusive, Tiradentes. No primeiro império a ilha passou para o Ministério da Marinha que construiu dois diques e um hospital na ilha. Permance hoje com instalações navais, além de ter, tombados, a porta em granito da antiga fortaleza e o frontispicio da capela da luz.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017012,Pedra de Itapuca,Georges Leuzinger,,"Pedra de Itapuca é uma formação rochosa que se localiza entre a Praia de Icaraí, no bairro de Icaraí e Praia das Flechas, no bairro do Ingá, no município de Niterói. Foi tombada em 1985 pelo Instituto Estadual do Patrimônio Cultural. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017013,"A Glória, do Passeio Público",Georges Leuzinger,,"A Glória vista do Passeio Público. A Glória surgiu a mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1875,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017014,Morro do Pinto,Georges Leuzinger,,"O morro do Pinto é um morro situado no bairro do Santo Cristo.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017015,Praça da Constituição,Georges Leuzinger,,"A estátua eqüestre de D. Pedro I foi feita na França por Louis Rochet. Em 1861 Rochet montou o monumento na praça. A praça Tiradentes era inicialmente conhecida como Rocio ou Rocio Grande, depois Terreiro da Polé e Campo dos Ciganos. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017018,"Cemitério São João Batista, Botafogo e Pão de Açúcar, da chácara do sr. Rocha",Georges Leuzinger,,"Botafogo, centro açucareiro no século XVIII, fazia parte da freguesia de São João Batista da Lagoa. Na foto vemos a rua General Polidoro, uma das primeiras do bairro, aberta junto ao Morro da Quinta do Vigário Geral (propriedade do padre Clemente de Matos). À General Polidoro foram acrescidos o Caminho Novo de São Joaquim (atual Voluntários da Pátria), em 1826; a rua Real Grandeza, paralela à moldura da foto; a rua de Todos os Santos (atual Mena Barreto); e a rua São João Batista. O Cemitério São João Batista foi construído em 1852. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1870,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79083,Photographic print,Albumine,,,,240.0,192.0,-22.95978,-43.19318,,Q65620120,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017018.jpg
001ACL017019,Entrada da Barra do Rio de Janeiro (da Ilha das Cobras),Georges Leuzinger,,"Localizada na Baía de Guanabara
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017020,Cascatinha da Tijuca,Georges Leuzinger,,"Cascatinha da Tijuca, anteriormente conhecida como Cascatinha Taunay, cercada por vegetação. Está localizada no Parque Nacional da Tijuca,  a maior floresta urbana do mundo, na qual está inserida a Floresta da Tijuca. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,192.0,240.0,,,,,,
001ACL017021,"Arcos, Santa Thereza, Glória e entrada da Baía, do Morro de Santo Antônio",Georges Leuzinger,,"Tirada do morro de Santo Antônio, a fotografia mostra dois importantes monumentos do século XVIII no cenário carioca. O primeiro é o aqueduto da Carioca, hoje Arco da Lapa, que foi construído em 1740 como esforço de captar água do rio Carioca para a cidade. Somente em 1896 é que o monumento perdeu sua função de transportar água para a cidade, para servir de viaduto para os bondes. Sua construção feita de granito. argamassa de cal, areia e azeite de peixe foram postas a teste antes de serem adaptados ao serviço de transporte. O segundo monumento do século XVIII é o convento das Carmelitas, em Santa Teresa.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017022,Hotel Bennett,Georges Leuzinger,,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79084,Photographic print,Albumine,,,,192.0,240.0,-22.97049,-43.28085,http://www.wikidata.org/entity/Q14942956 Tijuca Forest,Q65620121,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001ACL017022.jpg
001ACL017023,Hospício de D. Pedro II,Georges Leuzinger,,"O Hospício Dom Pedro II, criado em 1852, veio substituir a enfermaria para loucos da Santa Casa Misericórdia. O prédio, estilo neoclássico, foi muito elogiado na época pelo casal Agassiz. O Hospício significava uma nova forma de encarar a loucura e seu tratamento, através da cientificidade da medicina, que emergia na época como um novo campo de saber. Apesar disso, a laicização do tratamento da loucura no Brasil só se tornará mais visível em 1890, quando o mesmo espaço será reformulado agora com o nome de Hospício Nacional dos Alienados. Em 1944, o hospício é transferido e o prédio é ocupado pela Universidade do Brasil, atual UFRJ.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017025,Vale do Ingá e entrada da barra do Rio de Janeiro,Georges Leuzinger,,"O Ingá, que pertencera à sesmaria dos índios antes do estabelecimento dos portugueses, é cercado de morros, formando um vale que se abre em direção ao mar. Esses morros acabavam por isolar o Ingá de outros pontos de Niterói, menos da região de São Domingos. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017028,"Rua Direita, atual Primeiro de Março; ao fundo, Paço Imperial e convento do Carmo ligados por passadiço",Georges Leuzinger,,"Rua Direita, atual 1º de Março, em 1870. Era aí que os ônibus puxados a burro, que seguiam para a zona sul, faziam ponto. Vê-se à direita também a bela fachada da Igreja da Ordem Terceira do Carmo, a Capela Imperial e o antigo Convento do Carmo, então dependência do Paço Imperial, ao qual estava ligado pela passarela, ao fundo da imagem. Logo atrás estão a torre da Igreja de São José e o Morro do Castelo. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1870,1865,1875,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017029,Praia de Botafogo,Georges Leuzinger,,"Vista da Praia de Botafogo e seu rico casario. Podemos ver ao fundo os morros do Corcovado e Dois Irmãos e a Pedra da Gávea.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017030,Cascata Superior,Georges Leuzinger,,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1868,1863,1873,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,192.0,240.0,,,,,,
001ACL017031,Largo dos Leões e o Corcovado ao fundo,Georges Leuzinger,,"Largo dos Leões, Botafogo. Acima, o pico do Corcovado. A grande casa que vemos no centro pertencia ao Comendador Manuel José de Faria e posteriormenete a seu genro Edmond Leuzinger. Edmond era filho de George Leuzinger, que também morou na propriedade. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,192.0,240.0,,,,,,
001ACL017032,Gamboa e Caju,Georges Leuzinger,,"Fotografia tirada do alto do Morro da Providência, nos dá uma visão panorâmica da região da Gamboa. No alto do pequeno morro da Gamboa está o Hospital Nossa Senhora da Saúde, conhecido como da Gamboa, um dos mais antigos hospitais da cidade ainda em funcionamento. Construído por volta de 1840 para atendimento a viajantes e marítimos, possuía também uma enfermaria para escravos. Sua localização isolada e a boa altitude do lugar fizeram com que a Santa Casa de Misericórdia o comprasse em 1853, para atendimento na epidemia de febre amarela.  Em 1890 foi construída ali uma capela neogótica. À direita vemos as edificações do Trapiche da Gamboa, um dos maiores da cidade. Foi nesta enseada que  em 1879 foi construída a estação marítima da Estrada de Ferro D. Pedro II, dotada de armazéns, depósitos de sal, gêneros perecíveis e material de construção. Os trens chegavam vindos da estação D. Pedro através de um túnel aberto no Morro da Providência e seguiam mar adentro sobre um molhe de madeira e ferro.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1866,1861,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL017033,Pedras do Quebra-Cangalha,Georges Leuzinger,,"Por volta de 1860 a Tijuca ainda não era um bairro bem delineado,  mas antes um conjunto de chácaras e sítios com canaviais ou cafezais. Como a estrada do Andarái Pequeno e Andaraí Grande, hoje ruas Conde de Bonfim e Barão de Mesquita, respectivamente. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,240.0,192.0,,,,,,
001ACL018001,Pão de Açucar tomado da enseada de Botafogo,Georges Leuzinger,,,01-01-1870,1865,1875,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70971,Photographic print,FOTOGRAVURA/ Pigmento,,,,750.0,295.0,,,,Q97772692,,
001ACL018002,Rio de Janeiro tomado da Ilha das Cobras,Georges Leuzinger,,,01-01-1870,1865,1875,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70974,Photographic print,FOTOGRAVURA/ Pigmento,,,,740.0,188.0,-22.89635,-43.17441,,Q97772694,,
001ACL018003,Porto do Livramento,Georges Leuzinger,,,01-01-1870,1865,1875,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70973,Photographic print,FOTOGRAVURA/ Pigmento,,,,738.0,189.0,,,,Q97772693,,
001ACL018004,Vista de Botafogo,Georges Leuzinger,,,01-01-1870,1865,1875,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70972,Photographic print,FOTOGRAVURA/ Pigmento,,,,742.0,183.0,-22.93979,-43.17215,,Q65620122,,
001ACL019001,"Palácio Nova Friburgo, atual Palácio do Catete",Anônimo,,"O palácio foi construído para residência do Barão de Nova Friburgo e sua família, entre 1866 e 1890, quando tornou-se o Palácio do Catete, residência dos presidentes republicanos, entre 1897 e 1960. Atualmente, ali funciona o Museu da República.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",1866,1866,1866,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79165,Photographic print,Albumine,,,,225.0,176.0,-22.92549,-43.17414,,Q97772929,,
001ACL019003,Vista panorâmica do Centro,Georges Leuzinger,,"Vista do Centro do Rio de Janeiro, da Ponta do Calabouço à Alfândega, a partir da Ilha das Cobras.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79166,Photographic print,Albumine,,,,401.0,275.0,-22.89641,-43.17441,,Q97772930,,
001ACL019004,Cais Pharoux e adjacências,Georges Leuzinger,,"Vista panorâmica da marinha da cidade, a partir da ilha das Cobras. Vê-se a igreja da Candelária, com a cúpula ainda em construção.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79085,Photographic print,Albumine,,,,402.0,274.0,-22.89597,-43.17402,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,Q65620123,,
001ACL019005,"Palácio Nova Friburgo, Atual Museu da República",Georges Leuzinger,,"O atual Museu da República está sediado em um prédio construído para servir de residência ao  Barão de Nova Friburgo, Antônio Clemente Pinto, comerciante e fazendeiro de café. A construção, iniciada em 1858, foi concluída nove anos depois. Mais tarde, com o advento da República, em 1897, o palacete tornou-se o símbolo da República brasileira ao servir de sede do Poder Executivo e palácio presidencial, logo sendo conhecido com Palácio do Catete. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",01-01-1866,1861,1871,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79167,Photographic print,Albumine,,,,240.0,189.0,-22.92546,-43.17372,,Q97772931,,
001ACL019007,"Vista  de Casario, morro e barcos",Anônimo,,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",,,,Photograph,all||views,Instituto Moreira Salles,,Photographic print,Albumine,,,,368.0,270.0,-22.894000000000002,-43.19354000000001,,,,
001ACL019009,"Vista da região central da cidade, a partir do Morro do Livramento.",Georges Leuzinger,,"Pode-se ver o Quartel, a Estação da Central do Brasil e o Campo da Aclamação. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",01-01-1865,1860,1870,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/79086,Photographic print,Albumine,,,,400.0,275.0,-22.90034,-43.19497,http://www.wikidata.org/entity/Q2946148 Centro,Q65620124,,
